0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
-22.220067796394606,66.77435640147377,-22.220067796394606,66.77435640147377,-19.802545875761794,68.04212773695693,-19.802545875761794,68.04212773695693,-16.548014534386578,65.88984192714516,-16.548014534386578,65.88984192714516,-18.021874756015407,63.534100531908,-18.021874756015407,63.534100531908,-23.882482189057328,60.32745585021228,-23.882482189057328,60.32745585021228,-24.237456067072895,61.42599264126027,-24.237456067072895,61.42599264126027,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.487398697111324,55.7813788920765,-17.487398697111324,55.7813788920765,-14.861212693390453,58.33895553293008,-14.861212693390453,58.33895553293008,-13.291496332375658,59.11900406126778,-13.291496332375658,59.11900406126778,-13.17556631415126,55.07035885195415,-13.17556631415126,55.07035885195415,-15.311384419911203,52.14898370996221,-15.311384419911203,52.14898370996221,-15.919611418729673,52.20949585550639,-15.919611418729673,52.20949585550639,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20.568875003387372,71.62117276852844,-20.568875003387372,71.62117276852844,-17.248461077861855,74.31617767037874,-17.248461077861855,74.31617767037874,-13.551814176537116,71.10939509535471,-13.551814176537116,71.10939509535471,-13.497095095297036,69.69718415311264,-13.497095095297036,69.69718415311264,-15.305452689135995,65.7810176395891,-15.305452689135995,65.7810176395891,-16.548014534386578,65.88984192714516,-16.548014534386578,65.88984192714516,-19.802545875761794,68.04212773695693,-19.802545875761794,68.04212773695693,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.603109111654895,71.93958683844468,-63.603109111654895,71.93958683844468,-63.15772295431416,68.5303374808061,-63.15772295431416,68.5303374808061,-65.53151300558194,67.85326670239161,-65.53151300558194,67.85326670239161,-65.84173657378558,67.89823087105063,-65.84173657378558,67.89823087105063,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-68.1525497580201,67.84495857262898,-68.1525497580201,67.84495857262898,-65.84173657378558,67.89823087105063,-65.84173657378558,67.89823087105063,-65.53151300558194,67.85326670239161,-65.53151300558194,67.85326670239161,-63.41291223820648,65.05125704663254,-63.41291223820648,65.05125704663254,-65.34069806238026,62.44092127284567,-65.34069806238026,62.44092127284567,-68.30861569024809,62.865763540590585,-68.30861569024809,62.865763540590585,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.12707924552517,72.61263922838526,-67.12707924552517,72.61263922838526,-65.65698405538146,73.7113323548319,-65.65698405538146,73.7113323548319,-63.619357881542335,72.70848578465996,-63.619357881542335,72.70848578465996,-63.603109111654895,71.93958683844468,-63.603109111654895,71.93958683844468,-65.84173657378558,67.89823087105063,-65.84173657378558,67.89823087105063,-68.1525497580201,67.84495857262898,-68.1525497580201,67.84495857262898,-68.31342128193162,68.14281669707574,-68.31342128193162,68.14281669707574,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.53151300558194,67.85326670239161,-65.53151300558194,67.85326670239161,-63.15772295431416,68.5303374808061,-63.15772295431416,68.5303374808061,-60.920937721419854,66.72684660374847,-60.920937721419854,66.72684660374847,-63.41291223820648,65.05125704663254,-63.41291223820648,65.05125704663254,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.603109111654895,71.93958683844468,-63.603109111654895,71.93958683844468,-63.619357881542335,72.70848578465996,-63.619357881542335,72.70848578465996,-57.74686887508639,72.98107369015149,-57.74686887508639,72.98107369015149,-55.56183722189149,70.39114410944708,-55.56183722189149,70.39114410944708,-60.30159697861318,66.73392269007243,-60.30159697861318,66.73392269007243,-60.920937721419854,66.72684660374847,-60.920937721419854,66.72684660374847,-63.15772295431416,68.5303374808061,-63.15772295431416,68.5303374808061,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.41291223820648,65.05125704663254,-63.41291223820648,65.05125704663254,-60.920937721419854,66.72684660374847,-60.920937721419854,66.72684660374847,-60.30159697861318,66.73392269007243,-60.30159697861318,66.73392269007243,-59.97673928594248,64.95078164668445,-59.97673928594248,64.95078164668445,-61.473273015415145,60.937059739683114,-61.473273015415145,60.937059739683114,-62.825588377225706,60.20146131318163,-62.825588377225706,60.20146131318163,-65.34069806238026,62.44092127284567,-65.34069806238026,62.44092127284567,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.350560931403955,-52.738932023807635,54.350560931403955,-52.738932023807635,56.46762211278803,-52.56692030110831,56.46762211278803,-52.56692030110831,59.13606879166306,-61.17090459035636,59.13606879166306,-61.17090459035636,48.70810446613021,-59.46659965229543,48.70810446613021,-59.46659965229543,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.46762211278803,-52.56692030110831,56.46762211278803,-52.56692030110831,54.350560931403955,-52.738932023807635,54.350560931403955,-52.738932023807635,53.607008532739066,-52.25309810894377,53.607008532739066,-52.25309810894377,52.563616327898245,-47.58163401220453,52.563616327898245,-47.58163401220453,52.90213725083943,-46.775891148349864,52.90213725083943,-46.775891148349864,53.548759279336736,-46.44213906376763,53.548759279336736,-46.44213906376763,53.82059320911659,-46.442671330056655,53.82059320911659,-46.442671330056655,55.35811383211579,-47.518487434568364,55.35811383211579,-47.518487434568364,58.71439078919115,-50.469142822775005,58.71439078919115,-50.469142822775005,56.02161143235778,-49.9642100365349,#f9e1ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.71439078919115,-50.469142822775005,58.71439078919115,-50.469142822775005,59.093736365377154,-50.21350559666227,59.093736365377154,-50.21350559666227,61.53480866508109,-49.23893382154592,61.53480866508109,-49.23893382154592,67.0819103504544,-56.39767073648128,67.0819103504544,-56.39767073648128,67.42565124807179,-58.067109681054035,67.42565124807179,-58.067109681054035,66.56459346109959,-60.391428212952725,66.56459346109959,-60.391428212952725,62.24123828220138,-62.91180441024677,62.24123828220138,-62.91180441024677,60.604458513841436,-63.269041741347934,60.604458513841436,-63.269041741347934,59.13606879166306,-61.17090459035636,59.13606879166306,-61.17090459035636,56.46762211278803,-52.56692030110831,56.46762211278803,-52.56692030110831,56.02161143235778,-49.9642100365349,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.607008532739066,-52.25309810894377,53.607008532739066,-52.25309810894377,54.350560931403955,-52.738932023807635,54.350560931403955,-52.738932023807635,48.70810446613021,-59.46659965229543,48.70810446613021,-59.46659965229543,47.92821409896616,-59.95003650566864,47.92821409896616,-59.95003650566864,46.43513219725859,-57.40112872052884,46.43513219725859,-57.40112872052884,47.12253972862172,-50.01304800021489,47.12253972862172,-50.01304800021489,47.55259893690321,-50.01003854262212,47.55259893690321,-50.01003854262212,49.24189321396606,-50.20060319242009,49.24189321396606,-50.20060319242009,49.998169554363486,-50.3606914099682,52.24733045626383,-50.571493312868164,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.92821409896616,-59.95003650566864,47.92821409896616,-59.95003650566864,48.70810446613021,-59.46659965229543,48.70810446613021,-59.46659965229543,59.13606879166306,-61.17090459035636,59.13606879166306,-61.17090459035636,60.604458513841436,-63.269041741347934,60.604458513841436,-63.269041741347934,59.75086316468165,-64.58804805863993,59.75086316468165,-64.58804805863993,46.590615268843806,-63.36549568462165,46.590615268843806,-63.36549568462165,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.70663384623649,40.45954216857046,43.70663384623649,40.45954216857046,43.81865540317168,40.81498409213784,43.81865540317168,40.81498409213784,50.82514031316578,40.38659531424035,50.82514031316578,40.38659531424035,53.92107166108624,34.675355045952394,53.92107166108624,34.675355045952394,53.275167528201585,33.81224596527055,53.275167528201585,33.81224596527055,51.827467778695976,33.825790015090746,49.677352420680656,32.357446006098186,47.602309828321715,33.90676109289051,47.070042464356696,34.046956170175754,47.070042464356696,34.046956170175754,45.653185042891785,35.99296273141588,45.386638956852565,37.48768234917819,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2122665116801,45.44441288875496,53.2122665116801,45.44441288875496,50.82514031316578,40.38659531424035,50.82514031316578,40.38659531424035,43.81865540317168,40.81498409213784,43.81865540317168,40.81498409213784,43.581347207397656,42.17790996281351,43.581347207397656,42.17790996281351,43.521272891480166,42.710822672507405,43.521272891480166,42.710822672507405,46.71929886276498,47.501726013316166,46.71929886276498,47.501726013316166,46.95581180108516,47.52661517352327,46.95581180108516,47.52661517352327,48.789329825512496,47.22632231237856,48.789329825512496,47.22632231237856,50.51778833988645,47.25492147162298,51.60836631722582,45.37536469500636,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2122665116801,45.44441288875496,53.2122665116801,45.44441288875496,53.4138212381578,45.49357238139157,53.4138212381578,45.49357238139157,54.57469145059088,45.277549183424945,54.57469145059088,45.277549183424945,58.62827170669433,40.14715689236448,58.62827170669433,40.14715689236448,58.860518080256256,39.00661328219913,58.860518080256256,39.00661328219913,55.59680470833925,35.398262871332456,55.59680470833925,35.398262871332456,53.92107166108624,34.675355045952394,53.92107166108624,34.675355045952394,50.82514031316578,40.38659531424035,50.82514031316578,40.38659531424035,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.346657360846294,32.38023495591945,53.346657360846294,32.38023495591945,53.275167528201585,33.81224596527055,53.275167528201585,33.81224596527055,53.92107166108624,34.675355045952394,53.92107166108624,34.675355045952394,55.59680470833925,35.398262871332456,55.59680470833925,35.398262871332456,61.04263467269537,31.63103491925761,61.04263467269537,31.63103491925761,61.2471792204089,31.122727792791913,61.2471792204089,31.122727792791913,61.459901467178,28.504126205170476,61.459901467178,28.504126205170476,54.68065843043005,28.475951149622496,54.68065843043005,28.475951149622496,54.00977599532647,29.494833142193684,54.00977599532647,29.494833142193684,53.8317691718765,29.990760694216593,53.8317691718765,29.990760694216593,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.275167528201585,33.81224596527055,53.275167528201585,33.81224596527055,53.346657360846294,32.38023495591945,53.346657360846294,32.38023495591945,49.90346362152738,30.09945517906489,49.90346362152738,30.09945517906489,49.34905137971363,29.855709014767946,49.34905137971363,29.855709014767946,48.47025435733313,29.801927936969726,48.47025435733313,29.801927936969726,48.220431482991074,29.918475043927923,48.220431482991074,29.918475043927923,47.57390841960624,30.78829209576523,47.57390841960624,30.78829209576523,46.94952910104005,31.79173079900619,46.94952910104005,31.79173079900619,46.34708679780596,33.21478466921547,46.34708679780596,33.21478466921547,47.070042464356696,34.046956170175754,47.070042464356696,34.046956170175754,47.602309828321715,33.90676109289051,49.677352420680656,32.357446006098186,51.827467778695976,33.825790015090746,#e1e9f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.67848482318397,41.01103440884472,37.67848482318397,41.01103440884472,37.675554113427026,41.16993881687685,37.675554113427026,41.16993881687685,37.97953901495069,41.54823970417113,37.97953901495069,41.54823970417113,43.581347207397656,42.17790996281351,43.581347207397656,42.17790996281351,43.81865540317168,40.81498409213784,43.81865540317168,40.81498409213784,43.70663384623649,40.45954216857046,43.70663384623649,40.45954216857046,41.135353334153685,38.495346987621765,41.135353334153685,38.495346987621765,38.48321752176806,40.20286549838601,38.48321752176806,40.20286549838601,#e5ecfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.070042464356696,34.046956170175754,47.070042464356696,34.046956170175754,46.34708679780596,33.21478466921547,46.34708679780596,33.21478466921547,43.74006804659566,31.176518309505067,43.74006804659566,31.176518309505067,40.72215124205264,30.484290660711206,40.72215124205264,30.484290660711206,39.9962770605392,31.159442268203712,39.9962770605392,31.159442268203712,39.337832931029496,33.203582265903236,39.337832931029496,33.203582265903236,39.25887986061133,33.73630389076701,39.25887986061133,33.73630389076701,39.26626417618154,35.205875017949545,39.26626417618154,35.205875017949545,40.16462500258526,37.467832115220986,40.16462500258526,37.467832115220986,41.135353334153685,38.495346987621765,41.135353334153685,38.495346987621765,43.70663384623649,40.45954216857046,43.70663384623649,40.45954216857046,45.386638956852565,37.48768234917819,45.653185042891785,35.99296273141588,#dce5f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.41036865262957,-74.28588670373118,65.41036865262957,-74.28588670373118,72.24711494591857,-74.54189620191477,72.24711494591857,-74.54189620191477,72.56907203623398,-74.85999228287281,72.56907203623398,-74.85999228287281,68.50923597564717,-79.49673699577107,68.50923597564717,-79.49673699577107,67.67142368854014,-78.94891896191967,67.67142368854014,-78.94891896191967,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.07307413879005,-78.70681537299971,61.07307413879005,-78.70681537299971,67.67142368854014,-78.94891896191967,67.67142368854014,-78.94891896191967,68.50923597564717,-79.49673699577107,68.50923597564717,-79.49673699577107,68.6112491697016,-89.93488486296637,68.6112491697016,-89.93488486296637,68.5597,-89.94263747952193,68.5597,-89.94263747952193,67.5597,-90.04411052606918,67.5597,-90.04411052606918,66.5597,-90.09666396297857,66.5597,-90.09666396297857,65.5597,-90.10029779025011,65.5597,-90.10029779025011,64.5597,-90.0550120078838,64.5597,-90.0550120078838,63.55970000000001,-89.96080661587963,63.55970000000001,-89.96080661587963,62.55970000000001,-89.81768161423763,62.55970000000001,-89.81768161423763,61.55970000000001,-89.62563700295776,61.55970000000001,-89.62563700295776,60.55970000000001,-89.38467278204004,60.55970000000001,-89.38467278204004,59.55970000000001,-89.09478895148447,59.55970000000001,-89.09478895148447,58.55970000000001,-88.75598551129104,58.55970000000001,-88.75598551129104,57.85589868483252,-88.48310551889904,57.85589868483252,-88.48310551889904,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.50923597564717,-79.49673699577107,68.50923597564717,-79.49673699577107,72.56907203623398,-74.85999228287281,72.56907203623398,-74.85999228287281,73.12185915595813,-75.06728478222499,73.12185915595813,-75.06728478222499,74.7402116279495,-78.42192869313249,74.7402116279495,-78.42192869313249,75.7444407191412,-89.53631209646556,75.7444407191412,-89.53631209646556,75.5597,-89.58156782224805,75.5597,-89.58156782224805,74.5597,-89.77773501926657,74.5597,-89.77773501926657,73.5597,-89.92510054021021,73.5597,-89.92510054021021,72.5597,-90.02366438507897,72.5597,-90.02366438507897,71.5597,-90.07342655387284,71.5597,-90.07342655387284,70.5597,-90.07438704659182,70.5597,-90.07438704659182,69.5597,-90.02654586323592,69.5597,-90.02654586323592,68.6112491697016,-89.93488486296637,68.6112491697016,-89.93488486296637,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.90554585926715,-69.03849054063494,70.90554585926715,-69.03849054063494,71.69933989385261,-67.50580389417246,71.69933989385261,-67.50580389417246,73.51136082590351,-66.94870802667451,73.51136082590351,-66.94870802667451,79.88623594803606,-71.34610813887667,79.88623594803606,-71.34610813887667,73.12185915595813,-75.06728478222499,73.12185915595813,-75.06728478222499,72.56907203623398,-74.85999228287281,72.56907203623398,-74.85999228287281,72.24711494591857,-74.54189620191477,72.24711494591857,-74.54189620191477,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.30282372973444,-69.1750403397909,67.30282372973444,-69.1750403397909,70.90554585926715,-69.03849054063494,70.90554585926715,-69.03849054063494,72.24711494591857,-74.54189620191477,72.24711494591857,-74.54189620191477,65.41036865262957,-74.28588670373118,65.41036865262957,-74.28588670373118,64.04874273223595,-73.84739475227525,64.04874273223595,-73.84739475227525,64.06003791221352,-73.47324098047092,64.06003791221352,-73.47324098047092,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.51753002081617,-76.1667422545545,61.51753002081617,-76.1667422545545,64.04874273223595,-73.84739475227525,64.04874273223595,-73.84739475227525,65.41036865262957,-74.28588670373118,65.41036865262957,-74.28588670373118,67.67142368854014,-78.94891896191967,67.67142368854014,-78.94891896191967,61.07307413879005,-78.70681537299971,61.07307413879005,-78.70681537299971,61.34207006789271,-76.48697363686975,61.34207006789271,-76.48697363686975,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.18696970025107,46.268206135398806,-76.18696970025107,46.268206135398806,-72.64344267617103,45.308902764898804,-72.64344267617103,45.308902764898804,-69.14185020135888,40.48942276800462,-69.14185020135888,40.48942276800462,-70.62593709752419,40.43203537437468,-70.62593709752419,40.43203537437468,-75.54842089241076,41.064928257628914,-75.54842089241076,41.064928257628914,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
