,Unnamed: 0,country,country_label_count,h_cat,h_cat_tfidf,idf,key_phrases,key_phrases_tfidf,label_count,label_count_project,label_name,lda,lda_tfidf,links,links_tfidf,num_articles,num_country_labels,predicted_avg_borda,tf,tfidf
85,22,1,22,0.0,0.0,4051.0,1.0,2.8210306406685235,1,36,alcoholic beverages,0.0,0.0,0.0,0.0,4051,31592,-1.6771693014344975,0.0006963788300835656,2.8210306406685235
86,25,1,52,1.0,12.457305502846301,4040.0,0.0,0.0,1,62,alcoholic drink brands,0.0,0.0,0.0,0.0,4040,16864,74.20289340145482,0.003083491461100569,12.457305502846301
87,69,1,146,1.0,8.025379506641366,5061.0,1.0,1.5387439858191951,5,194,alcoholic drinks,0.0,0.0,0.0,0.0,8091,48456,46.73187303025895,0.008325763301832713,9.564123492460562
88,37,1,52,1.0,6.228652751423152,2020.0,0.0,0.0,2,66,anesthesia,0.0,0.0,0.0,0.0,4040,16864,37.51553897298737,0.003083491461100569,6.228652751423152
89,36,1,8,0.0,0.0,1957.0,0.0,0.0,2,10,anheuser-busch,0.0,0.0,1.0,5.409813407049066,3914,2894,-5.545248611396254,0.0027643400138217,5.409813407049066
90,27,1,13,0.0,0.0,1957.0,0.0,0.0,2,13,anheuser-busch inbev,0.0,0.0,1.0,8.790946786454734,3914,2894,-9.528644333843861,0.0044920525224602615,8.790946786454734
91,23,1,21,0.0,0.0,4051.0,1.0,2.6928019751835905,1,22,anheuser busch inbev,0.0,0.0,0.0,0.0,4051,31592,-1.563289581163842,0.0006647252468979487,2.6928019751835905
92,22,1,52,1.0,12.457305502846301,4040.0,0.0,0.0,1,66,anxiolytics,0.0,0.0,0.0,0.0,4040,16864,74.20289340145482,0.003083491461100569,12.457305502846301
93,39,1,364,0.0,0.0,270.06666666666666,0.0,0.0,15,1055,award,1.0,2.35217061868415,0.0,0.0,4051,41793,-9.24565663840193,0.008709592515493025,2.35217061868415
94,36,1,246,0.0,0.0,405.1,0.0,0.0,10,521,barrel,1.0,2.3844806546550856,0.0,0.0,4051,41793,-9.384033577727779,0.005886153183547484,2.3844806546550856
95,70,1,199,0.0,0.0,663.75,1.0,1.6135440406854056,24,315,beer,0.0,0.0,1.0,5.409813407049066,7965,34486,-6.9782350914686635,0.02136573114395831,7.023357447734472
96,27,1,17,0.0,0.0,4051.0,1.0,2.179887313243859,1,17,beer brewed,0.0,0.0,0.0,0.0,4051,31592,-1.1077707000812216,0.0005381109141554824,2.179887313243859
97,28,1,36,1.0,8.624288425047439,4040.0,0.0,0.0,1,41,beer by continent,0.0,0.0,0.0,0.0,4040,16864,51.62605990701331,0.0021347248576850096,8.624288425047439
98,20,1,69,1.0,16.529886148007588,4040.0,0.0,0.0,1,71,beer by country,0.0,0.0,0.0,0.0,4040,16864,98.19077898929889,0.0040915559772296,16.529886148007588
99,31,1,34,1.0,8.14516129032258,4040.0,0.0,0.0,1,35,beer in europe,0.0,0.0,0.0,0.0,4040,16864,48.80395572020811,0.0020161290322580645,8.14516129032258
100,30,1,241,0.0,0.0,450.11111111111114,0.0,0.0,9,501,blend,1.0,2.5955728896652017,0.0,0.0,4051,41793,-10.288096247989998,0.005766515923719283,2.5955728896652017
101,30,1,72,0.0,0.0,810.2,1.0,1.8464927829830335,5,84,breweries,0.0,0.0,0.0,0.0,4051,31592,-0.8116834273775182,0.002279057989364396,1.8464927829830335
102,38,1,12,0.0,0.0,4051.0,1.0,1.5387439858191951,1,12,brewery founded,0.0,0.0,0.0,0.0,4051,31592,-0.5383720987279461,0.00037984299822739937,1.5387439858191951
103,20,1,29,0.0,0.0,4051.0,1.0,3.7186312990630537,1,40,brewing company,0.0,0.0,0.0,0.0,4051,31592,-2.4743273433290836,0.0009179539123828816,3.7186312990630537
104,29,1,250,0.0,0.0,450.11111111111114,0.0,0.0,9,530,champagne,1.0,2.6925029975780097,0.0,0.0,4051,41793,-10.703227065967544,0.005981862991410045,2.6925029975780097
105,26,1,422,0.0,0.0,289.35714285714283,0.0,0.0,14,2902,change,1.0,2.9217503956575093,0.0,0.0,4051,41793,-11.685044397374764,0.010097384729500156,2.9217503956575093
106,31,1,390,0.0,0.0,270.06666666666666,0.0,0.0,15,2339,child,1.0,2.5201828057330173,0.0,0.0,4051,41793,-9.965216722896347,0.00933170626659967,2.5201828057330173
107,32,1,358,0.0,0.0,289.35714285714283,0.0,0.0,14,1484,city,1.0,2.4786413309132422,0.0,0.0,4051,41793,-9.787303515191683,0.008566027803699184,2.4786413309132422
108,33,1,35,0.0,0.0,489.25,0.0,0.0,8,43,cocktail,0.0,0.0,1.0,5.916983413959918,3914,2894,-6.142757969763396,0.012093987560469938,5.916983413959918
109,25,1,18,0.0,0.0,4051.0,1.0,2.308115978728792,1,22,craft beer,0.0,0.0,0.0,0.0,4051,31592,-1.2216504203518768,0.000569764497341099,2.308115978728792
110,20,1,294,0.0,0.0,675.1666666666666,0.0,0.0,6,686,de,1.0,4.749575287727609,0.0,0.0,4051,41793,-19.51322553637996,0.007034670877898211,4.749575287727609
111,28,1,17,0.0,0.0,1304.6666666666667,0.0,0.0,3,18,diageo,0.0,0.0,1.0,7.663902326652846,3914,2894,-8.20084575969466,0.005874222529371113,7.663902326652846
112,24,1,10,0.0,0.0,3914.0,0.0,0.0,1,14,distilled beverage,0.0,0.0,1.0,13.524533517622668,3914,2894,-15.10539834527051,0.003455425017277125,13.524533517622668
113,29,1,71,1.0,8.504506641366225,2020.0,0.0,0.0,2,75,distilled drinks,0.0,0.0,0.0,0.0,4040,16864,50.92053386031201,0.004210151802656547,8.504506641366225
114,26,1,47,1.0,11.259487666034154,4040.0,0.0,0.0,1,47,distilled drinks by country,0.0,0.0,0.0,0.0,4040,16864,67.14763293444183,0.002787001897533207,11.259487666034154
115,39,1,4,0.0,0.0,3914.0,0.0,0.0,1,6,draught beer,0.0,0.0,1.0,5.409813407049066,3914,2894,-5.545248611396254,0.00138217000691085,5.409813407049066
116,27,1,46,1.0,11.019924098671726,4040.0,0.0,0.0,1,145,drink brands,0.0,0.0,0.0,0.0,4040,16864,65.73658084103924,0.002727703984819734,11.019924098671726
117,33,1,97,1.0,7.745888678051866,1346.6666666666667,0.0,0.0,3,235,drinks,0.0,0.0,0.0,0.0,4040,16864,46.45220223120379,0.005751897533206831,7.745888678051866
118,21,1,56,1.0,13.415559772296016,4040.0,0.0,0.0,1,156,drinks by country,0.0,0.0,0.0,0.0,4040,16864,79.84710177506518,0.0033206831119544588,13.415559772296016
119,36,1,79,1.0,6.308507273877293,1346.6666666666667,0.0,0.0,3,135,drug culture,0.0,0.0,0.0,0.0,4040,16864,37.985889670788225,0.004684535104364325,6.308507273877293
120,38,1,52,1.0,6.228652751423152,2020.0,0.0,0.0,2,71,drugs acting on the nervous system,0.0,0.0,0.0,0.0,4040,16864,37.51553897298737,0.003083491461100569,6.228652751423152
121,31,1,5,0.0,0.0,3914.0,0.0,0.0,1,6,ethanol fermentation,0.0,0.0,1.0,6.762266758811334,3914,2894,-7.138606900375297,0.0017277125086385624,6.762266758811334
122,34,1,253,0.0,0.0,405.1,0.0,0.0,10,538,france,1.0,2.452331730194052,0.0,0.0,4051,41793,-9.674625150312066,0.006053645347306965,2.452331730194052
123,37,1,294,0.0,0.0,337.5833333333333,0.0,0.0,12,677,french,1.0,2.3747876438638045,0.0,0.0,4051,41793,-9.342520495930023,0.007034670877898211,2.3747876438638045
124,23,1,52,1.0,12.457305502846301,4040.0,0.0,0.0,1,71,gabaa receptor positive allosteric modulators,0.0,0.0,0.0,0.0,4040,16864,74.20289340145482,0.003083491461100569,12.457305502846301
125,24,1,52,1.0,12.457305502846301,4040.0,0.0,0.0,1,67,hypnotics and sedatives,0.0,0.0,0.0,0.0,4040,16864,74.20289340145482,0.003083491461100569,12.457305502846301
126,39,1,52,1.0,6.228652751423152,2020.0,0.0,0.0,2,67,iarc group 1 carcinogens,0.0,0.0,0.0,0.0,4040,16864,37.51553897298737,0.003083491461100569,6.228652751423152
127,37,1,4,0.0,0.0,3914.0,0.0,0.0,1,5,india pale ale,0.0,0.0,1.0,5.409813407049066,3914,2894,-5.545248611396254,0.00138217000691085,5.409813407049066
128,26,1,7,0.0,0.0,3914.0,0.0,0.0,1,7,interbrew,0.0,0.0,1.0,9.467173462335866,3914,2894,-10.325323478333381,0.0024187975120939877,9.467173462335866
129,32,1,14,0.0,0.0,4051.0,1.0,1.7952013167890606,1,17,list cocktails,0.0,0.0,0.0,0.0,4051,31592,-0.7661315392692563,0.00044315016459863264,1.7952013167890606
130,35,1,13,0.0,0.0,4051.0,1.0,1.6669726513041276,1,14,malt whisky,0.0,0.0,0.0,0.0,4051,31592,-0.6522518189986011,0.000411496581413016,1.6669726513041276
131,38,1,4,0.0,0.0,3914.0,0.0,0.0,1,4,manhattan ,0.0,0.0,1.0,5.409813407049066,3914,2894,-5.545248611396254,0.00138217000691085,5.409813407049066
132,29,1,5,0.0,0.0,3914.0,0.0,0.0,1,5,microbrewery,0.0,0.0,1.0,6.762266758811334,3914,2894,-7.138606900375297,0.0017277125086385624,6.762266758811334
133,26,1,18,0.0,0.0,4051.0,1.0,2.308115978728792,1,25,non alcoholic,0.0,0.0,0.0,0.0,4051,31592,-1.2216504203518768,0.000569764497341099,2.308115978728792
134,21,1,25,0.0,0.0,4051.0,1.0,3.2057166371233223,1,27,pale ale,0.0,0.0,0.0,0.0,4051,31592,-2.018808462246463,0.0007913395796404153,3.2057166371233223
135,54,1,30,0.0,0.0,6008.0,1.0,2.5645733096986576,3,32,pale lager,0.0,0.0,1.0,6.762266758811334,7965,34486,-9.4162013057884,0.004088496680989457,9.326840068509991
136,55,1,25,0.0,0.0,7965.0,1.0,1.7952013167890606,2,30,pernod ricard,0.0,0.0,1.0,14.876986869384934,7965,34486,-18.293072718038722,0.00424411768360347,16.672188186173994
137,28,1,396,0.0,0.0,289.35714285714283,0.0,0.0,14,3109,restaurant,1.0,2.74173733810515,0.0,0.0,4051,41793,-10.914087163987885,0.009475270978393513,2.74173733810515
138,38,1,244,0.0,0.0,405.1,0.0,0.0,10,517,roman,1.0,2.365094633072524,0.0,0.0,4051,41793,-9.301007414132272,0.005838298279616204,2.365094633072524
139,33,1,355,0.0,0.0,289.35714285714283,0.0,0.0,14,915,run,1.0,2.4578705935033547,0.0,0.0,4051,41793,-9.698346911339351,0.008494245447802263,2.4578705935033547
140,32,1,9,0.0,0.0,1957.0,0.0,0.0,2,12,sabmiller,0.0,0.0,1.0,6.0860400829302,3914,2894,-6.341927755885775,0.003109882515549413,6.0860400829302
141,56,1,29,0.0,0.0,6008.0,1.0,1.7952013167890606,3,35,scotch whisky,0.0,0.0,1.0,10.143400138217,7965,34486,-12.716318706612075,0.005626287690514321,11.938601455006062
142,23,1,364,0.0,0.0,405.1,0.0,0.0,10,1079,season,1.0,3.528255928026225,0.0,0.0,4051,41793,-14.282577229862856,0.008709592515493025,3.528255928026225
143,21,1,419,0.0,0.0,405.1,0.0,0.0,10,2014,similar,1.0,4.061371521546671,0.0,0.0,4051,41793,-16.56579672873937,0.010025602373603237,4.061371521546671
144,35,1,4,0.0,0.0,3914.0,0.0,0.0,1,4,single malt scotch,0.0,0.0,1.0,5.409813407049066,3914,2894,-5.545248611396254,0.00138217000691085,5.409813407049066
